zincid,smiles,consensus_score,docking_score,boltz_prob,is_active
ZINC000668699298,C[C@@H](O)C1(NC2CSC2)CC1,0.3096458,-4.734,0.23712254,0
ZINC000720513781,C[C@H](C[C@H](C)N)NC(=O)C1(C)CC(F)(F)C1,0.34792662,-6.967,0.08080417,0
ZINC000720958184,O=C(NC[C@H]1C[C@H](O)C1)Oc1ccccc1,0.53451604,-7.956,0.3476016,0
ZINC000787636515,CCC/C=C/C(=O)N1C[C@H]2CN(C)C[C@H]2C1,0.4472411,-7.456,0.22669925,0
ZINC000829738863,COC(=O)[C@H]1C[C@H]1CNC(=O)[C@@H]1C[C@H]1OC,0.40426767,-6.57,0.23368397,0
ZINC000859726226,CC(C)[C@H](NC=O)C(=O)N1C[C@H](C)[C@H](C)C1,0.45415714,-7.202,0.2668059,0
ZINC000866253991,O=C(NCC(F)F)[C@]12C[C@H]1CCCC2,0.3676163,-7.591,0.05493479,0
ZINC000908871504,O=C(O)CCN(C(=O)[C@@H](O)C1CCC1)C1CC1,0.4011893,-6.521,0.23268017,0
ZINC001156567956,CC1(F)CN(C(=O)c2cncnc2C2CC2)C1,0.40671343,-7.36,0.15639807,0
ZINC001205546863,c1ccc(C2=NO[C@H](COCC3CC3)CC2)cc1,0.49779424,-8.204,0.24907619,0
ZINC001206624637,NC[C@@H]1CCCCN(Cc2ccnnc2)C1,0.40313467,-7.512,0.13350654,0
ZINC001234653656,CCc1cc(O[C@@H]2CCOC[C@H]2F)no1,0.4125666,-7.251,0.17932466,0
ZINC001250418570,Cc1cc(C/C=C/C(C)(C)O)n(C)n1,0.49530187,-6.981,0.37128568,0
ZINC001336789611,CN(C[C@@H]1CN(C)C(=O)O1)c1ccsc1,0.38257948,-6.049,0.24488628,0
ZINC001342493010,CCOC(=O)CCOC(=O)C1(C)CC=CC1,0.5710347,-6.385,0.58326745,0
ZINC001356526243,O=C(COC1CC1)NCC[C@@H]1CCCNCC1,0.46257466,-6.891,0.3158127,0
ZINC000011802867,CCc1ccc([C@H](O)CN)cc1,0.45013762,-6.877,0.2926315,0
ZINC000037664562,CN(CCCC#N)CC(F)(F)F,0.27939638,-5.469,0.100788444,0
ZINC000042937984,O=C(NCc1ccsc1)c1cc[n+]([O-])cc1,0.5667958,-7.394,0.469972,0
ZINC000135341106,CC(C)CONC(=O)c1nccc2ccccc21,0.62432903,-8.228,0.49723506,0
ZINC000167777800,Clc1nc2ccccn2c1CNc1ccon1,0.51832485,-7.748,0.3371526,0
ZINC000226344905,CO[C@@H](C)C(=O)N1C[C@H](C)C[C@H](C)C1,0.33437595,-6.434,0.10937377,0
ZINC000336721936,C[C@H](NC1CC1)c1cnn(C2CCCC2)c1,0.47417292,-7.396,0.28628653,0
ZINC000361114690,Cn1ccc(=NC(=O)c2ccnc(C3CC3)c2)[nH]1,0.55466914,-8.177,0.3645472,0
ZINC000379319044,C[C@H](CF)N[C@@H](C)CC1CCC1,0.59662896,-6.204,0.6527846,0
ZINC000408260703,Cc1n[nH]cc1CNC(=O)N1CCO[C@H](C#N)C1,0.5252175,-7.59,0.36723235,0
ZINC000409435164,CCN(CCCN)[C@H]1CCSC1,0.25463215,-5.321,0.067119196,0
ZINC000616569581,CCCC(=O)N1CCC[C@H]2NCC[C@H]21,0.43772915,-6.711,0.2853093,0
ZINC000716325808,C[C@H](c1ccns1)N1C(=O)CNC1=O,0.4543576,-6.047,0.38728014,0
ZINC000752542154,COC[C@H](OC(=O)[C@H]1C[C@@H]1C)C(F)(F)F,0.40105805,-6.479,0.23678659,0
ZINC000773800677,CS[C@H](C)CCC(=O)OCc1nncn1C,0.3434609,-6.397,0.13121681,0
ZINC000849020627,CC1(C)CC(CNC(=N)N2CCCCC2)C1,0.6549957,-7.52,0.6315886,0
ZINC000860913937,CN1CC[C@@H](C(=O)OCCC[N+](=O)[O-])CC1=O,0.49444044,-6.256,0.44495237,0
ZINC000865720912,C#CCN(C)c1ccsc1[N+](=O)[O-],0.4647337,-6.251,0.38662583,0
ZINC000879797725,CCON(CC)CCCc1nc(C)no1,0.4796352,-5.816,0.46136826,0
ZINC000894481148,C=CCCCCNCc1ocnc1C,0.54817706,-6.497,0.52634466,0
ZINC000903899577,C=C(C)CN(C)Cc1cncc(C(=O)O)c1,0.53570485,-7.211,0.4274088,0
ZINC001143932983,C=C/C=C/CC(=O)NCc1nnc(O)n1C1CC1,0.45512617,-7.496,0.23816039,0
ZINC001250143621,CC(C)(C)n1cc(CC2CCC2)cn1,0.43610263,-7.412,0.20920935,0
ZINC000182396813,COCc1noc(CN(C)c2cnn(C)c2)n1,0.42152745,-6.157,0.31081066,0
ZINC000271292556,COC(=O)[C@@H]1C[C@@H]1C(=O)NCC(=O)C1CC1,0.4938428,-6.418,0.42692655,0
ZINC000367999312,CCCCNC(=O)[C@@H]1C[C@H]1C1CCNCC1,0.5249984,-7.474,0.37885818,0
ZINC000614076982,NC(=O)[C@@H](O)CNC(=O)C1=CCCCC1,0.47093114,-7.447,0.27456275,0
ZINC000615488947,Cc1cc(C(=O)N2CCOCCN2)n[nH]1,0.3819294,-6.663,0.17976531,0
ZINC000856030099,C=CCCONC(=O)c1cccc(C)c1O,0.4790412,-7.78,0.2560084,0
ZINC000875718272,C#C[C@@H](C)NC(=O)N[C@H]1CCC[C@@H]1O,0.37173054,-7.056,0.11870488,0
ZINC000877814463,Cc1csc([C@@H]2CCN(Cc3ncc[nH]3)C2)n1,0.57673943,-6.698,0.5620276,0
ZINC000910004503,Cc1nn(C)c(C)c1C(=O)C(=O)N1CC=CC1,0.44505855,-7.059,0.2636491,0
ZINC001162657974,COc1cc(Cl)nnc1NC(=N)C(C)(C)C,0.44397798,-6.697,0.2991432,0
ZINC001199046338,CC(C)Oc1cccc(C(=O)NC#N)n1,0.4099213,-6.932,0.20724869,0
ZINC001203388890,FC(F)c1cccc(NC2=CCOC2)c1,0.4942118,-7.774,0.28668377,0
ZINC001223538481,Cc1ccncc1CO[C@H](C)C1CCOCC1,0.5967142,-7.895,0.47715217,0
ZINC001241887612,CC(C)Oc1ccnc(-c2cscn2)c1,0.47430232,-6.722,0.35661387,0
ZINC001242511346,Fc1nccc(-c2ccc3ncncc3c2)n1,0.5416324,-8.564,0.29848903,0
ZINC000000036641,Cc1cc(C(N)=O)c2ccccc2n1,0.5614588,-7.791,0.4181267,0
ZINC000005320422,COc1cc(C#N)ccc1OCc1cc(C)on1,0.505685,-7.694,0.31772807,0
ZINC000038094290,CC[C@@H](O)CNC[C@H]1CCOC1,0.32252187,-5.589,0.17374057,0
ZINC000076914661,CC(C)OC(=O)OC(C)C,0.23111285,-4.999,0.054005705,0
ZINC000078516610,O=[N+]([O-])c1ccccc1NCCOC1CCC1,0.511946,-7.043,0.3978105,0
ZINC000090707067,COc1cc(C(=O)N2CC(O)C2)on1,0.34012702,-6.115,0.15393028,0
ZINC000092442136,C[C@H]1OCC[C@@H]1C(=O)NCc1ccon1,0.33575386,-6.949,0.058562383,0
ZINC000135911470,CON(C)C(=O)[C@H]1CCn2cncc2C1,0.5635363,-6.62,0.5439825,0
ZINC000228522574,C[C@H](N[C@@H]1CCC(C)(C)C1)C(F)F,0.39114517,-6.776,0.1862731,0
ZINC000334303515,CC1(C#N)CN(C(=O)N2CCSCC2)C1,0.4488594,-6.77,0.30122355,0
ZINC000355297144,CC(C)[C@@H]1C[C@@H]1C(=O)NCCNc1cnccn1,0.49820104,-6.907,0.38472196,0
ZINC000640995966,COC[C@@H]1CCCN1C(=O)N[C@H](C)C(F)F,0.34639892,-6.386,0.13818036,0
ZINC000666266988,CN(C(=O)[C@@H](O)C1CC1)C1CC1,0.2966398,-5.506,0.13109946,0
ZINC000667830554,Cc1nnc(CC(=O)N2CC[C@H](C)C2)s1,0.38513842,-6.74,0.17811695,0
ZINC000683538432,C[C@H](NC(=O)c1nccs1)c1nncn1C,0.4703745,-7.02,0.3178523,0
ZINC000776284917,COc1ccccc1COC(=O)[C@@H]1CC[C@@H](C)C1,0.588235,-8.66,0.38082412,0
ZINC000805477077,CCN1CCO[C@@H](C(=O)OCC2(C#N)CC2)C1,0.40155888,-6.689,0.2159465,0
ZINC000839002326,C[C@]1(OC(=O)C2=CCCCC2)CNC(=O)C1,0.4702354,-7.563,0.2611249,0
ZINC000845639976,COC/C(C)=C\C(=O)NCc1ncc(C)s1,0.43833512,-6.731,0.28443044,0
ZINC000884359381,CNC(=O)CC(=O)N[C@@H]1C[C@H](N)C1(C)C,0.3870119,-6.476,0.2092743,0
ZINC000928587719,CC(C)CC(=O)N[C@H](c1ncccn1)C1CC1,0.42793497,-6.726,0.26434854,0
ZINC001242919469,Cc1c(-c2ccncc2)cncc1-c1ccncn1,0.5497418,-8.327,0.33919215,0
ZINC000004955493,O/N=C/C(=N/O)c1ccc(Br)cc1,0.48667452,-7.192,0.33225954,0
ZINC000019723118,O=Cc1csc(-c2ccccc2Cl)n1,0.51619387,-7.376,0.37160552,0
ZINC000040504641,N#CCOc1cccc(NCc2cscn2)c1,0.55464023,-6.961,0.49090883,0
ZINC000052044880,CCNC(=N)NCCn1cccn1,0.39018074,-5.526,0.31431627,0
ZINC000062577904,COCCONC(=O)c1cccnc1,0.36799288,-6.09,0.21172908,0
ZINC000101570747,O=c1c(O)c(NCc2ccco2)c1=O,0.40075466,-6.753,0.20769978,0
ZINC000139894562,C[C@@H](Nc1cccc(F)c1C#N)c1ncc[nH]1,0.60114956,-7.649,0.5115131,0
ZINC000307646868,C[C@@H]1CCCN(Cc2cn[nH]c2)C1,0.5594795,-6.668,0.5309561,0
ZINC000380228784,C[C@@H](NC(CN)CN)c1ccccc1,0.50896025,-6.987,0.39771786,0
ZINC000388291033,C=CCSc1n[nH]c(=N)n1CC=C,0.40010142,-5.729,0.31286383,0
ZINC000422699752,O=C(Cc1ccc2c[nH]nc2c1)N1CCNCC1,0.4983141,-8.263,0.24397224,0
ZINC000529122188,CCON(C)C(=O)c1cc2cscc2s1,0.3847699,-6.467,0.20576876,0
ZINC000577058381,C[C@H]1C[C@@H](Nc2ncnc3[nH]ccc32)CO1,0.48799065,-7.144,0.33985686,0
ZINC000611673918,CC[C@](C)(O)CNC(=O)[C@H](OC)[C@@H]1CCOC1,0.3650507,-6.789,0.13323082,0
ZINC000640190452,Cc1cc(N(C)Cc2ccncc2)n[nH]1,0.46886748,-6.659,0.3523976,0
ZINC000643300176,CCCN(CCC)C(=O)[C@H]1CC12CC2,0.4339543,-6.118,0.33948168,0
ZINC000657709499,C=CC[C@@H]1CC[C@H](NC[C@@H]2CCC(=O)N2)C1,0.578417,-7.644,0.4670018,0
ZINC000658138321,C[C@@H](NC/C=C\CO)C(C)(C)C(F)F,0.32787657,-5.703,0.17249598,0
ZINC000732206154,C#CCNC(=O)CN1CC[C@H](c2ccco2)C1,0.68862,-7.732,0.6761552,0
ZINC000765940397,C/C=C/C(=O)N[C@H](CC)[C@H](O)C(F)(F)F,0.35671255,-6.558,0.1407291,0
ZINC000776569259,CON(C)CCNC(=O)c1csnn1,0.25398663,-5.226,0.07571702,0
ZINC000824518528,O=C(C(F)F)N1CCC[C@@H](n2ccnn2)CC1,0.43605945,-7.41,0.2093317,0
ZINC000850891522,O=C(O[C@@H]1CCCOC1)[C@H]1[C@@H]2COC[C@@H]21,0.45012674,-6.975,0.28242165,0
ZINC000852018515,CON(CCc1cnn[nH]1)CC1CCOCC1,0.43060866,-6.591,0.2836798,0
ZINC000863111930,Cl/C=C\CON=C[C@@H]1CC12CC2,0.49383903,-6.14,0.45582074,0
ZINC000863620017,COC/C=C\C(=O)Nc1cc(C)cc(O)c1,0.5076115,-6.879,0.40627417,0
ZINC000876500777,Cn1nccc1/C=C/N1CCCC1=O,0.5130055,-6.912,0.4135284,0
ZINC000896923227,C=C1CC(C)(c2noc([C@@H](COC)OC)n2)C1,0.4267577,-7.227,0.20993102,0
ZINC000902423348,CCOC[C@@H](C)NCCCON,0.4933788,-4.606,0.61438817,0
ZINC000903455984,Cc1nc(CN(C)C[C@@H]2CC[C@H](N)C2)no1,0.54509676,-6.506,0.51930726,0
ZINC001141007418,CN(CCC(=O)c1ccccc1)Cc1ncco1,0.644573,-7.434,0.619883,0
ZINC001257499401,c1ncc(-c2nnc(C3CCCC3)o2)o1,0.50616467,-7.732,0.31472778,0
ZINC001342264201,C=CCO[C@@H]1CCN(C(=O)CC(C)C)C1,0.38715333,-6.594,0.1972869,0
ZINC001464929548,C=CCN(C(=O)c1ccnc2[nH]nnc21)C(C)C,0.40422073,-7.406,0.146678,0
ZINC000039118503,Nc1cn2ncsc2n1,0.39111036,-4.673,0.40483814,0
ZINC000040350304,CC[C@@H](C(=O)N[C@@H](C)C#N)c1ccccc1,0.46958145,-7.625,0.25338376,0
ZINC000043704146,CCNC(=O)CN1CCO[C@H](C(=O)O)C1,0.45184803,-6.053,0.38168514,0
ZINC000052136423,Cc1cc(C(=O)OCc2nnc(C)o2)[nH]n1,0.36826086,-6.802,0.13823836,0
ZINC000073876162,Cc1cncc(C(=O)NCC2(O)CCC2)c1,0.482287,-7.838,0.25640815,0
ZINC000074546409,COC(=O)CCC(=O)N(C)Cc1nccs1,0.27512735,-5.66,0.07247494,0
ZINC000089415269,CCc1onc(C)c1NC(=O)N(CC)CCO,0.46233004,-6.424,0.36387885,0
ZINC000155899545,CC(C)N(C)C(=O)C[C@@H]1CSCCS1,0.34221622,-6.141,0.15536575,0
ZINC000268044896,N#Cc1ccc(F)c(COC(=O)C=C2CCC2)c1,0.53089845,-8.789,0.2538344,0
ZINC000336065027,O=C(NCC(F)(F)F)[C@@H]1CCC[C@@H](O)C1,0.5311746,-7.395,0.3993056,0
ZINC000361390113,CN(CC1(CO)CC1)[C@@H]1COC[C@H]1O,0.30939066,-5.953,0.10988634,0
ZINC000402904295,CC[C@H](CO)N(C)CCc1cnccn1,0.43596154,-5.934,0.36258703,0
ZINC000404908919,CCOC(=O)[C@H](C)N[C@H]1C[C@@H](N)C1(C)C,0.3670119,-6.234,0.19481519,0
ZINC000599941902,COC(=O)[C@H](CF)NC(=O)c1cocc1C,0.4028983,-6.704,0.21704033,0
ZINC000602807606,CCN(C#N)CCN[C@@H](C)[C@@H]1CCOC1,0.4515839,-6.351,0.35018095,0
ZINC000625202921,C[C@@H]1CCCN1Cc1ncccc1Cl,0.5367277,-6.708,0.48172843,0
ZINC000657761055,CC1(C)C[C@]1(C)NCc1ncc[nH]1,0.36265057,-6.13,0.19698796,0
ZINC000726738495,CC(=NNC(=N)N)c1sc(C)nc1C,0.59527105,-6.407,0.6289903,0
ZINC000735793182,Cc1ccccc1/C=C/C(=O)c1nccn1C,0.5834271,-8.157,0.42359334,0
ZINC000747335370,C[C@@H]1CCC[C@@H](C(=O)NCc2ccon2)C1,0.5104712,-7.707,0.32585776,0
ZINC000747949732,C[C@H]1CC/C(=C/C(=O)N(CCO)C2CC2)C1,0.4025936,-7.15,0.17006928,0
ZINC000764809019,COC(=O)[C@@H](C)OC(=O)[C@H]1C[C@]12CCOC2,0.34883922,-6.734,0.1068353,0
ZINC000790168562,Cn1ncc(C(=O)Nc2cnccn2)n1,0.36729524,-6.125,0.2067084,0
ZINC000846113527,CC(C)[C@@H]1CC[C@H]1NC1CC2(CCC2)C1,0.6123957,-7.852,0.51268625,0
ZINC000857211153,Cc1cc(C=NNC2=N[C@@H]3CCCC[C@H]3N2)on1,0.5965601,-7.893,0.47705486,0
ZINC000874667084,Cc1n[nH]cc1C(=O)N[C@@H](C)c1nccnc1C,0.4334424,-7.136,0.23263344,0
ZINC000881143882,Cc1cc(C(=O)Cn2cc(CON)nn2)c(C)[nH]1,0.4091485,-7.177,0.18024698,0
ZINC001163182513,N#CCNc1nccnc1OC(F)F,0.37050512,-5.946,0.23167625,0
ZINC000026423347,COC(=O)[C@@H](N)c1cccc(Br)c1,0.5451184,-6.755,0.49346334,0
ZINC000035082679,CCOC(=O)CNC(=O)N(CC)CC,0.39308104,-5.381,0.33513615,0
ZINC000061184683,COc1ccccc1OCC(=O)O[C@@H](C)C#N,0.638097,-6.619,0.6917844,0
ZINC000090172774,CCn1cncc1CN[C@H](C)c1ccc(C)s1,0.7413435,-7.245,0.83122563,0
ZINC000238255127,CCC[C@H](NC(C)C)C(=O)c1ccccc1,0.60708886,-7.066,0.58388877,0
ZINC000285037442,O=S(=O)(c1ccsc1)N1CC[C@H](O)C1,0.4141218,-6.614,0.24862973,0
ZINC000294328533,CCONC(=O)c1cc(C(=O)OCC)c(C)[nH]1,0.44354478,-6.864,0.28092325,0
ZINC000306846973,CC#CC(=O)NC[C@H]1CCC=CO1,0.38170388,-6.834,0.16154096,0
ZINC000308518271,CC[C@H](NN=C1CCO[C@H]1C)C(=O)O,0.3170522,-6.113,0.10842906,0
ZINC000308996539,CN(C)S(=O)(=O)N1CC[C@@](C)(C(N)=O)C1,0.39834237,-6.49,0.2302635,0
ZINC000333469735,CCOC1CN(C(=O)Nc2ccnnc2C)C1,0.46063647,-7.068,0.29357192,0
ZINC000335635256,C[C@]1(C(=O)N2CC(O)(C3CC3)C2)C[C@@H]1F,0.40954268,-7.075,0.19163197,0
ZINC000381058375,CNc1cnc(C(=O)NCCCCF)cn1,0.38359922,-6.012,0.25075296,0
ZINC000382585846,C=C1CCN(C(=O)[C@@H]2CNc3ccccc32)CC1,0.63041985,-9.306,0.39722836,0
ZINC000491809384,C#C[C@H]1COCCN1CCOCCCC,0.53416216,-6.098,0.5400636,0
ZINC000611190358,COC(=O)CNC(=O)Cn1cnc(C)cc1=O,0.36921498,-6.39,0.18296108,0
ZINC000634597374,Cc1nn([C@@H](C)C2CC2)c2c1CCC2,0.44778216,-6.833,0.29253998,0
ZINC000665112190,C=CCNC(=O)c1nnn(C(C)(C)C)n1,0.3698923,-6.809,0.1407423,0
ZINC000666097814,C[C@@H](NC1CC=CC1)c1ccn(C)n1,0.52804136,-6.744,0.46077883,0
ZINC000832222203,C#CCN(C(=O)C[C@@H]1CCC(=O)N1)C1CC1,0.4507228,-6.492,0.33381647,0
ZINC000841508856,O=C(NCc1ccc(Cl)cn1)OCCCF,0.38873026,-6.752,0.1839845,0
ZINC000852268081,O=C(NCC1=CCCC1)NC[C@H]1CCC=CO1,0.5155178,-8.159,0.2888632,0
ZINC000874172724,CN(CCC#N)C(=O)[C@]1(C)CCC(=O)N1,0.34551302,-6.567,0.11760821,0
ZINC000897360802,C#C[C@@H]1CCCCN1c1cnc(F)cn1,0.41435367,-7.515,0.15541846,0
ZINC000917022756,CNC(=S)NN=C(C)CCc1ccco1,0.6216869,-6.534,0.6681143,0
ZINC000924982741,CN1C[C@H](O)C[C@H]1CNC(=O)C1(O)CCC1,0.43207648,-7.017,0.24229926,0
ZINC001202559285,C=CCNC(=O)Nc1cnn(C)n1,0.44327953,-5.661,0.4054652,0
ZINC001205339049,C[C@@H]1CCN(CCCO)CC[C@H]1O,0.38568363,-6.303,0.22462872,0
ZINC001206717711,Cc1cc(CN2CC(C)(CN)C2)no1,0.4673963,-6.332,0.38347918,0
ZINC001254047857,COc1cc(-c2nnc(C3CC3)o2)ccc1O,0.6620394,-8.029,0.5926245,0
ZINC001556933118,CCC1CN(C(=O)c2ccc(C#N)[nH]2)C1,0.39227566,-7.285,0.13559537,0
ZINC001601739421,O=C(O)C1=NO[C@@H](CSc2ccccc2)C1,0.3960535,-7.338,0.13756888,0
ZINC000002382259,N#Cc1cccc(F)c1C(F)(F)F,0.39012924,-7.321,0.12760083,0
ZINC000050291053,O=C(CNC(=O)C1(C(=O)O)CC1)NC1CC1,0.36637405,-6.93,0.121193446,0
ZINC000069628848,CCOCC(=O)N1C[C@@H](C)N[C@H](C)C1,0.3501849,-6.05,0.1806116,0
ZINC000080115527,C[C@@H](O)CCNC(=O)CCOCC(F)(F)F,0.3873586,-6.266,0.23179334,0
ZINC000167215397,CC(C)(C#N)CNC(=O)CC[C@@H]1CCCO1,0.45372376,-7.474,0.2376695,0
ZINC000179896976,C#CCCCCC(=O)N1CCC(C#N)CC1,0.4226609,-8.129,0.108041085,0
ZINC000196360378,CN(CCO)Cc1cccn1C,0.50600755,-5.206,0.5770268,0
ZINC000330370559,CO[C@@H](C(=O)N[C@H](C)CC#N)c1cnn(C)c1,0.34152064,-6.384,0.12872484,0
ZINC000335143988,CCNS(=O)(=O)N(C)C[C@H]1CC=CCC1,0.35743952,-6.837,0.11316352,0
ZINC000339397179,Cc1nocc1CN[C@H](C)c1ccncc1F,0.4326481,-7.839,0.15797403,0
ZINC000339959300,CCCN(CCO)C(=O)[C@@H]1C[C@@H]1C(=O)OC,0.32796243,-5.851,0.15727952,0
ZINC000628844045,CCC(F)(F)CNC(=O)CC1CCC1,0.31882828,-6.718,0.049049765,0
ZINC000629228243,CC(C)c1cnc(SCCc2cnoc2)[nH]1,0.49648812,-7.11,0.3602243,0
ZINC000631215766,C[C@@H](NCC[C@H](O)C(F)F)[C@H]1C[C@H]1C,0.37974402,-6.201,0.22346717,0
ZINC000654563754,C[C@H](O)CN(C(=O)N[C@@H]1CC[C@H]1C)C1CC1,0.3707215,-6.552,0.16910337,0
ZINC000788082532,CC(C)CC(=O)O[C@@H]1CCN(CCF)C1,0.5032416,-6.473,0.4398267,0
ZINC000849156704,COCCNc1nnc([C@H]2CCCO2)o1,0.4254692,-6.154,0.3189308,0
ZINC000869656070,CCC[C@H](C)OC(=O)[C@@H]1C[C@@H](C)O[C@H]1C,0.36563256,-6.302,0.18501335,0
ZINC000892665824,CC(=O)OC[C@H](C)N[C@H]1CCCN(C)C1,0.40541798,-6.13,0.28170627,0
ZINC000901494054,CC1CC(Cn2ccc3occc3c2=O)C1,0.4204101,-7.765,0.14142498,0
ZINC000914012200,Cc1nnn(NC(=O)c2c(C)nn(C)c2C)c1C,0.587916,-7.79,0.47063994,0
ZINC000917006301,Cc1cc(OC[C@@H](O)C(C)C)nnc1C,0.48384395,-7.43,0.30190924,0
ZINC001117848442,C=C(C)CCNC(=O)[C@@H]1C[C@H]1c1ccccc1,0.47159863,-8.186,0.1990564,0
ZINC001140042302,CNc1nccc(CN2CCC(C(C)=O)CC2)n1,0.5114948,-7.107,0.3902631,0
ZINC001144670253,C[C@]1(O)CCN(Cc2sccc2C(=O)O)C1,0.5420991,-6.688,0.4944479,0
ZINC001168279267,NC(=Nc1cnc(Cl)cn1)c1nccs1,0.5921257,-6.512,0.6118436,0
ZINC001192000094,CCCCCCNC(=O)NCC1(F)CCC1,0.47221497,-7.144,0.30860668,0
ZINC001194980849,N#CNC(=NC(=O)OCCF)c1ccncc1,0.4009979,-6.771,0.20631027,0
ZINC001203656626,Cc1cnc(C)c(Nc2cnn(C)n2)c1,0.3780466,-6.846,0.1530486,0
ZINC001227056938,CC[C@@H](C)Oc1cc(C#N)ccc1F,0.38401785,-7.257,0.12214839,0
ZINC001228663634,C=C[C@H](C)Oc1ccc2nn[nH]c2c1,0.4120347,-7.197,0.18388495,0
ZINC001459236364,CC[C@H]1CCN(C(=O)c2cncc(OC)n2)[C@@H]1C,0.5208304,-7.648,0.35251212,0
ZINC000002888894,Cc1ccc(S(=O)(=O)NC2CC2)s1,0.42177704,-6.518,0.2737745,0
ZINC000030773256,Cc1cc(N[C@H](C)C2CC2)n2ncnc2n1,0.4709936,-7.077,0.3131528,0
ZINC000048496425,CCCNC(=O)C(=O)Nc1ccccc1N(C)C,0.5426163,-6.974,0.46573898,0
ZINC000098213314,OC[C@H]1OC(O)(O)[C@@H](O)[C@@H]1O,0.31378227,-5.997,0.11401132,0
ZINC000167344551,C[C@H]1CCN(C(=O)CN(C)C)[C@@H](C(=O)O)C1,0.37355974,-6.248,0.20633037,0
ZINC000178586444,C#CCCC/N=C(\N)Nc1ccc2c(c1)CCC2,0.5369715,-8.905,0.25380486,0
ZINC000300816257,CCOC(=O)[C@H](C)N(CC)CCN,0.41713247,-5.021,0.4202065,0
ZINC000614242232,C[C@@H]1C[C@@H](C)N1C(=O)c1ncoc1C(F)(F)F,0.52468514,-7.099,0.4172236,0
ZINC000627102368,C/C=C\CNC(=O)NC[C@H]1CNCCO1,0.34564656,-6.25,0.15082896,0
ZINC000630590462,FCCn1cc(C[C@@H]2CCNC2)nn1,0.5033241,-6.388,0.44882694,0
ZINC000653130588,CCn1ccc(CC(=O)N[C@H](C)CN)n1,0.34023127,-6.478,0.11639827,0
ZINC000657037471,CCCN(C)C(=O)N[C@H]1COC(C)(C)C1,0.39145505,-6.255,0.24105164,0
ZINC000711730122,CCC(C#N)(CC)C(=O)NC[C@@H]1C=CCC1,0.5131401,-7.083,0.3960174,0
ZINC000726225253,O=C(OC[C@@H]1CCCO1)C1(C(F)(F)F)CC1,0.38126168,-6.836,0.16045703,0
ZINC000754562639,CC(C)CCOC(=O)c1csc(C=O)c1,0.5996021,-6.657,0.61157894,0
ZINC000810537979,C#Cc1ccccc1CC(=O)OCC(=C)C,0.4459106,-7.589,0.2102366,0
ZINC000837442028,CCc1cnc(NC(=O)C#CC2CC2)s1,0.5078639,-7.405,0.35208964,0
ZINC000838904843,Cn1cncc1CCN1CC[C@H](C(F)(F)F)C1,0.53921634,-7.52,0.40224022,0
ZINC000848880829,CC[C@H](C)CN(C)Cc1cnc(Cl)n1C,0.5337877,-6.654,0.48151854,0
ZINC000896288678,O=C(NC/C=C\Cl)NCCC[C@@H]1C=CCC1,0.6017749,-6.987,0.5815753,0
ZINC000902285338,CC[C@@H]1C[C@H]1CSCc1cc(C)on1,0.43370205,-6.743,0.27400523,0
ZINC000929437360,CC[C@@](C)(O)C(=O)NOCc1ccccc1,0.49593243,-7.814,0.28593367,0
ZINC000934529254,C[C@@H]1CC[C@H](NC(=O)Nc2ccnn2C2CC2)C1,0.55689853,-7.599,0.42905396,0
ZINC001596332847,CC(=O)CCN(C)C(=O)c1cc(Cl)n(C)n1,0.385199,-6.497,0.20349997,0
ZINC000000966753,COc1cc(O)c(C=O)cc1[N+](=O)[O-],0.4170988,-6.495,0.26689842,0
ZINC000022125015,NNc1nc2cc(Br)ccc2s1,0.56210595,-6.53,0.55050576,0
ZINC000042164077,CC(C)Cc1noc(C[C@H]2CCCN2)n1,0.5542298,-7.627,0.42085648,0
ZINC000131317248,CCc1noc(C)c1CN1CC[C@H](CO)C1,0.52474767,-6.761,0.45248702,0
ZINC000140677675,CCOc1ccc(/C=N/O)cc1Cl,0.49857822,-6.532,0.42445517,0
ZINC000306711588,CCN[C@@H]1CCC[C@@]1(C)CO,0.39226043,-5.627,0.3079357,0
ZINC000331751640,CCn1cc(C(=O)C(=O)N2CCC2)cn1,0.42610627,-6.544,0.2796473,0
ZINC000336193946,C[C@H]1CCC(=O)[C@@H](Oc2ccc(C#N)cc2)C1,0.6527991,-8.555,0.51963586,0
ZINC000629845977,CN(CCNC(=O)[C@H]1CCCN1C)CC(F)F,0.33705336,-6.72,0.08494406,0
ZINC000631000877,CC1(C)CO[C@@H](CSc2ncccn2)C1,0.5627101,-6.703,0.5337169,0
ZINC000775280842,CC(C)=CCOC(=O)CCC1CCOCC1,0.40196225,-7.579,0.124218576,0
ZINC000833568361,C[C@@]1(NC(=O)O)CCOC1,0.52191114,-5.036,0.62620413,0
ZINC000839199475,C#C[C@@H]1COCCN1CC1(C)CCC1,0.43382022,-6.755,0.27299172,0
ZINC000845338760,C[C@H](C#N)OC(=O)[C@H]1C[C@H]1C1CCCC1,0.383792,-6.895,0.1593356,0
ZINC000877884262,CCc1ncn(Cc2coc(C(C)(C)C)n2)n1,0.45505866,-7.139,0.27514142,0
ZINC000878677399,C=CC[C@H](C)N1CC[C@H](OC)[C@@H](C)C1,0.5002895,-6.395,0.44208795,0
ZINC000926731099,C[C@H](N[C@H]1C[C@H](O)C1)c1coc2ccccc21,0.7461181,-7.997,0.7625036,1
